	ID	Chromosome	Start	End	MidPoint	Subject1.Original	Subject1.Smoothed	Subject1.Status	Another.Original	Another.Smoothed	Another.Status	TheThird.Original	TheThird.Smoothed	TheThird.Status	Afourth.Original	Afourth.Smoothed	Afourth.Status	Fifth.Original	Fifth.Smoothed	Fifth.Status
1273	Hs.108332	5	138920934	138988203	138954568.5	-0.2085	-0.0915	-1	0.115	0	0	0.353	-0.056	0	0.347	0.105	0	-0.034	-0.053	0
1274	Hs.356509	5	139008129	139043651	139025890	0.1385	-0.0915	-1	-0.01	0	0	-0.338	-0.056	0	0.231	0.105	0	-0.371	-0.053	0
1275	Hs.408515	5	139207443	139403063	139305253	0.0745	-0.0915	-1	-0.086	0	0	-0.212	-0.056	0	-0.293	0.105	0	0.222	-0.053	0
1276	Hs.323512	5	139534973	139603210	139569091.5	-0.0275	-0.0915	-1	0.382	0	0	-0.713	-0.056	0	0.042	0.105	0	0.05	-0.053	0
1277	Hs.799	5	139692611	139706359	139699485	-0.0305	-0.0915	-1	0.213	0	0	-0.133	-0.056	0	0.665	0.105	0	-0.152	-0.053	0
1278	Hs.519624	5	139991500	139992543	139992021.5	-0.0775	-0.0915	-1	-0.384	0	0	-0.272	-0.056	0	-0.001	0.105	0	0.363	-0.053	0
1279	Hs.163867	5	140005244	140007132	140006188	-0.1435	-0.0915	-1	-0.352	0	0	-0.347	-0.056	0	-0.179	0.105	0	0.014	-0.053	0
1280	Hs.421245	5	140007609	140014304	140010956.5	-0.1535	-0.0915	-1	0.076	0	0	-0.317	-0.056	0	0.3	0.105	0	-0.194	-0.053	0
1281	Hs.247734	5	140207540	140213928	140210734	-0.182611111111111	-0.0915	-1	-0.0288888888888889	0	0	-0.180777777777778	-0.056	0	0.182888888888889	0.105	0	-0.140666666666667	-0.053	0
1282	Hs.266470	5	140454402	140457146	140455774	0.1735	-0.0915	-1	0.045	0	0	-0.227	-0.056	0	0.339	0.105	0	-0.997	-0.053	0
1283	Hs.283678	5	140582687	140585681	140584184	-0.2435	-0.0915	-1	-0.363	0	0	-0.141	-0.056	0	0.152	0.105	0	0.176	-0.053	0
1284	Hs.283794	5	140749907	140756382	140753144.5	0.1825	-0.0915	-1	0.0665	0	0	0.005	-0.056	0	0.25	0.105	0	0.131	-0.053	0
1285	Hs.388681	5	140980626	140994913	140987769.5	-0.0965	-0.0915	-1	0.107	0	0	0.423	-0.056	0	0.448	0.105	0	0.125	-0.053	0
1286	Hs.79769	5	141212855	141238128	141225491.5	0.1215	-0.0915	-1	0.029	0	0	-0.125	-0.056	0	0.006	0.105	0	0.168	-0.053	0
1287	Hs.115897	5	141304713	141318811	141311762	0.3415	-0.0915	-1	0	0	0	0.378	-0.056	0	0.556	0.105	0	0.311	-0.053	0
1288	Hs.170926	5	141328805	141348938	141338871.5	0.0965	-0.0915	-1	0.413377701782781	0	0	0.51	-0.056	0	-0.014	0.105	0	-0.526	-0.053	0
1289	Hs.278954	5	141953305	142045812	141999558.5	-0.3335	-0.0915	-1	-0.065	0	0	-0.403	-0.056	0	-0.083	0.105	0	0.122	-0.053	0
1290	Hs.132942	5	142130475	142586206	142358340.5	-0.3655	-0.0915	-1	-0.053	0	0	-0.235	-0.056	0	-0.199	0.105	0	-0.403	-0.053	0
1291	Hs.126608	5	142639324	142763087	142701205.5	-0.1125	-0.0915	-1	-0.012	0	0	-0.201	-0.056	0	0.297	0.105	0	-0.012	-0.053	0
1292	Hs.61441	5	145563305	145648979	145606142	-0.5695	-0.0915	-1	0.028	0	0	-0.243	-0.056	0	0.109	0.105	0	-0.203	-0.053	0
1293	Hs.300052	5	145807105	145871262	145839183.5	-0.4675	-0.0915	-1	-0.149	0	0	-0.258	-0.056	0	0.129	0.105	0	0.169	-0.053	0
1294	Hs.128572	5	146279028	146279480	146279254	-0.0095	-0.0915	-1	-0.016	0	0	-0.133	-0.056	0	0.099	0.105	0	-0.015	-0.053	0
1295	Hs.174142	5	149413051	149473128	149443089.5	0.333166666666667	-0.0915	-1	0.128333333333333	0	0	0.172666666666667	-0.056	0	0.264666666666667	0.105	0	-0.0056666666666667	-0.053	0
1296	Hs.301266	5	149727328	149740615	149733971.5	0.1375	-0.0915	-1	-0.004	0	0	-0.172	-0.056	0	0.323	0.105	0	-0.048	-0.053	0
1297	Hs.435228	5	150000445	150018962	150009703.5	0.2305	-0.0915	-1	0.599	0	0	0.257	-0.056	0	0.788	0.105	0	0.616	-0.053	0
1298	Hs.29444	5	150137700	150156489	150147094.5	0.0385	-0.0915	-1	0.16	0	0	0.695	-0.056	0	-0.187	0.105	0	-0.486	-0.053	0
1299	Hs.412117	5	150460862	150517585	150489223.5	0.0685	-0.0915	-1	-0.029	0	0	1.894	-0.056	0	-0.059	0.105	0	-0.035	-0.053	0
1300	Hs.132158	5	150863846	150928698	150896272	0.2445	-0.0915	-1	-0.033	0	0	-0.024	-0.056	0	0.085	0.105	0	-0.137	-0.053	0
1301	Hs.111779	5	151022196	151025943	151024069.5	0.1635	-0.0915	-1	-0.392	0	0	-0.103	-0.056	0	0.069	0.105	0	-0.212	-0.053	0
1302	Hs.310977	5	151092133	151092678	151092405.5	-0.3025	-0.0915	-1	0.104	0	0	0.263	-0.056	0	-0.734	0.105	0	-0.004	-0.053	0
1303	Hs.3353	5	151166508	151171104	151168806	-0.3315	-0.0915	-1	-0.438	0	0	-0.763	-0.056	0	-0.372	0.105	0	-0.661	-0.053	0
1304	Hs.26703	5	154218390	154236545	154227467.5	0.0085	-0.0915	-1	0.09	0	0	0.236	-0.056	0	0.246	0.105	0	0.115	-0.053	0
1305	Hs.25882	5	154247168	154297941	154272554.5	-0.2705	-0.0915	-1	-0.09	0	0	1.07	-0.056	0	0.108	0.105	0	-0.001	-0.053	0
1306	Hs.41007	5	154314951	154326698	154320824.5	-0.0845	-0.0915	-1	0.059	0	0	1.517	-0.056	0	-0.029	0.105	0	0.283	-0.053	0
1307	Hs.279902	5	156499126	156502417	156500771.5	0.0665	-0.0915	-1	-0.18	0	0	-0.152	-0.056	0	0.47	0.105	0	0.086	-0.053	0
1308	Hs.211201	5	156628929	156752815	156690872	0.0895	-0.0915	-1	0.105	0	0	-0.115	-0.056	0	0.095	0.105	0	-0.308	-0.053	0
1309	Hs.353090	5	157091023	157100488	157095755.5	-0.3435	-0.0915	-1	-0.136	0	0	-0.053	-0.056	0	0.173	0.105	0	-0.34	-0.053	0
1310	Hs.416813	5	159276317	159332129	159304223	-0.0245	-0.0915	-1	-0.373	0	0	0.614	-0.056	0	0.055	0.105	0	-0.097	-0.053	0
1311	Hs.350966	5	159782368	159788319	159785343.5	-0.4435	-0.0915	-1	-0.0125	0	0	-0.551	-0.056	0	-0.1835	0.105	0	-0.0325	-0.053	0
1312	Hs.79101	5	162797154	162804600	162800877	-0.2965	-0.0915	-1	-0.204	0	0	-0.532	-0.056	0	-0.199	0.105	0	-0.634	-0.053	0
1313	Hs.434243	5	167651669	167829342	167740505.5	5e-04	-0.0915	-1	-0.122	0	0	-0.084	-0.056	0	0.27	0.105	0	0.018	-0.053	0
1314	Hs.17211	5	168996870	169442959	169219914.5	-0.4185	-0.0915	-1	0.047	0	0	0.042	-0.056	0	0.133	0.105	0	-0.086	-0.053	0
1315	Hs.2488	5	169607665	169657400	169632532.5	-0.1645	-0.0915	-1	-0.222	0	0	0.028	-0.056	0	0.232	0.105	0	-0.14	-0.053	0
1316	Hs.87191	5	170779271	170816797	170798034	-0.2165	-0.0915	-1	0.063	0	0	0.899	-0.056	0	0.223	0.105	0	-0.044	-0.053	0
1317	Hs.221281	5	171254317	171254864	171254590.5	0.3575	-0.0915	-1	0.053	0	0	-0.083	-0.056	0	0.027	0.105	0	0.517	-0.053	0
1318	Hs.16134	5	171403228	171547865	171475546.5	0.0585	-0.0915	-1	0.06	0	0	0.541	-0.056	0	0.031	0.105	0	0.302	-0.053	0
1319	Hs.179852	5	171569254	171571799	171570526.5	-0.4155	-0.0915	-1	0.184	0	0	-0.603	-0.056	0	-0.305	0.105	0	-0.019	-0.053	0
1320	Hs.91521	5	172047138	172051136	172049137	-0.0975	-0.0915	-1	-0.071	0	0	0.964	-0.056	0	0.056	0.105	0	0.294	-0.053	0
1321	Hs.519765	5	172310902	172311852	172311377	0.4615	-0.0915	-1	-0.05	0	0	0.566	-0.056	0	0.146	0.105	0	-0.123	-0.053	0
1322	Hs.440165	5	172343431	172394106	172368768.5	-0.0705	-0.0915	-1	0.155	0	0	-0.15	-0.056	0	-0.077	0.105	0	-0.243	-0.053	0
1323	Hs.163725	5	172415975	172496576	172456275.5	-0.2095	-0.0915	-1	-0.173	0	0	-0.594	-0.056	0	-0.266	0.105	0	-0.538	-0.053	0
1324	Hs.145726	5	172504145	172523950	172514047.5	-0.0595	-0.0915	-1	-0.143	0	0	1.24	-0.056	0	0.346	0.105	0	0.086	-0.053	0
1325	Hs.300263	5	176264611	176366049	176315330	-0.5085	-0.0915	-1	-0.13	0	0	-0.129	-0.056	0	-0.042	0.105	0	0.024	-0.053	0
1326	Hs.443839	5	176382302	176426364	176404333	-0.2335	-0.0915	-1	-0.089	0	0	0.423	-0.056	0	0.198	0.105	0	0.667	-0.053	0
1327	Hs.165950	5	176446492	176457733	176452112.5	0.1395	-0.0915	-1	-0.096	0	0	-0.245	-0.056	0	-0.01	0.105	0	0.184	-0.053	0
1328	Hs.442993	5	176665106	176671505	176668305.5	-0.3845	-0.0915	-1	0.001	0	0	-0.147	-0.056	0	-0.152	0.105	0	-0.155	-0.053	0
1329	Hs.235116	5	176786388	176802456	176794422	-0.0175	-0.0915	-1	0.066	0	0	0.39	-0.056	0	-0.04	0.105	0	0.238	-0.053	0
1330	Hs.274317	5	176871184	176876557	176873870.5	-0.1535	-0.0915	-1	0.192	0	0	0.059	-0.056	0	0.5	0.105	0	0.388	-0.053	0
1331	Hs.55982	5	176970859	176979359	176975109	-0.3735	-0.0915	-1	0.027	0	0	-0.553	-0.056	0	0.19	0.105	0	-0.028	-0.053	0
1332	Hs.509207	5	177243371	177243796	177243583.5	-0.1475	-0.0915	-1	-0.047	0	0	0.094	-0.056	0	0.275	0.105	0	-0.277	-0.053	0
1333	Hs.128823	5	177319430	177319832	177319631	-0.1065	-0.0915	-1	0.283	0	0	0.036	-0.056	0	0.277	0.105	0	0.043	-0.053	0
1334	Hs.386392	5	177510498	177513478	177511988	-0.1555	-0.0915	-1	-0.47	0	0	-0.133	-0.056	0	-0.044	0.105	0	0.035	-0.053	0
1335	Hs.406557	5	177962878	177986648	177974763	0.0405	-0.0915	-1	-0.07	0	0	0.523	-0.056	0	0.085	0.105	0	-0.419	-0.053	0
1336	Hs.348446	5	179595387	179640216	179617801.5	-0.3525	-0.0915	-1	-0.2265	0	0	-0.426	-0.056	0	-0.022	0.105	0	-0.2415	-0.053	0
1337	Hs.29106	6	285004	296350	290677	0.1895	0.042	0	0.081	0	0	-0.263	-0.056	0	0.364	0.105	0	0.27	0.188	1
1338	Hs.127686	6	336738	356721	346729.5	-0.0185	0.042	0	0.193	0	0	-0.18	-0.056	0	0.058	0.105	0	0.16	0.188	1
1339	Hs.436664	6	430137	638109	534123	0.0225	0.042	0	-0.136	0	0	-0.829	-0.056	0	0.098	0.105	0	0.116	0.188	1
1340	Hs.105435	6	1569040	1876232	1722636	0.116	0.042	0	-0.1085	0	0	-0.058	-0.056	0	0.43	0.105	0	0.207	0.188	1
1341	Hs.441039	6	2964213	2969129	2966671	0.2075	0.042	0	0.124	0	0	-0.339	-0.056	0	-0.128	0.105	0	-0.077	0.188	1
1342	Hs.390758	6	3049456	3060418	3054937	-0.02	0.042	0	0.3155	0	0	0.0125	-0.056	0	-0.031	0.105	0	-0.1535	0.188	1
1343	Hs.351334	6	3093290	3097892	3095591	-0.3655	0.042	0	-0.055	0	0	-0.247	-0.056	0	-0.025	0.105	0	0.261	0.188	1
1344	Hs.16081	6	4721681	4900777	4811229	-0.2785	0.042	0	0.068	0	0	0.2675	-0.056	0	-0.0175	0.105	0	0.105	0.188	1
1345	Hs.122088	6	7028193	7032054	7030123.5	0.3035	0.042	0	0.185	0	0	-0.063	-0.056	0	0.205	0.105	0	0.053	0.188	1
1346	Hs.171942	6	7084476	7196194	7140335	-0.1605	0.042	0	0.138	0	0	-0.074	-0.056	0	-0.143	0.105	0	-0.211	0.188	1
1347	Hs.349499	6	7486868	7531803	7509335.5	-0.0055	0.042	0	-0.04	0	0	0.057	-0.056	0	0.134	0.105	0	0.283	0.188	1
1348	Hs.285671	6	7672008	7826726	7749367	0.0045	0.042	0	0.054	0	0	0.041	-0.056	0	-0.456	0.105	0	-0.077	0.188	1
1349	Hs.210911	6	10506133	10520593	10513363	-0.0605	0.042	0	-0.264	0	0	0.126	-0.056	0	0.226	0.105	0	-0.058	0.188	1
1350	Hs.437313	6	12403911	12422614	12413262.5	0.2995	0.042	0	0.023	0	0	-0.927	-0.056	0	0.138	0.105	0	0.152	0.188	1
1351	Hs.474401	6	13894950	13898624	13896787	-0.1865	0.042	0	-0.099	0	0	0.263	-0.056	0	-0.165	0.105	0	-0.229	0.188	1
1352	Hs.40154	6	15354505	15630232	15492368.5	-0.1035	0.042	0	-0.081	0	0	-0.116	-0.056	0	-0.091	0.105	0	0.331	0.188	1
1353	Hs.43481	6	15631768	15771250	15701509	0.1945	0.042	0	-0.073	0	0	0.44	-0.056	0	0.233	0.105	0	0.006	0.188	1
1354	Hs.443793	6	16237295	16256458	16246876.5	0.06775	0.042	0	0.132	0	0	0.03875	-0.056	0	0.09	0.105	0	0.17475	0.188	1
1355	Hs.95260	6	17708564	17719929	17714246.5	-0.0045	0.042	0	-0.471	0	0	-0.296	-0.056	0	-0.092	0.105	0	-0.153	0.188	1
1356	Hs.146449	6	17723247	17814797	17769022	0.2885	0.042	0	0.332	0	0	-0.229	-0.056	0	0.08	0.105	0	-0.056	0.188	1
1357	Hs.110713	6	18332399	18354334	18343366.5	-0.0745	0.042	0	-0.068	0	0	-0.4975	-0.056	0	-0.3565	0.105	0	-0.271	0.188	1
1358	Hs.133160	6	22254861	22304028	22279444.5	0.0095	0.042	0	-0.335	0	0	-0.272	-0.056	0	-0.177	0.105	0	-0.45	0.188	1
1359	Hs.186635	6	23517469	23518026	23517747.5	0.6075	0.042	0	0.301	0	0	0.393	-0.056	0	0.574	0.105	0	0.084	0.188	1
1360	Hs.5299	6	24603175	24645414	24624294.5	0.2365	0.042	0	-0.077	0	0	0.214	-0.056	0	0.317	0.105	0	0.506	0.188	1
1361	Hs.210628	6	24758183	24775094	24766638.5	0.1475	0.042	0	-0.211	0	0	-0.191	-0.056	0	0.328	0.105	0	-0.067	0.188	1
1362	Hs.389488	6	24912491	25019174	24965832.5	-0.4295	0.042	0	-0.248	0	0	-0.211	-0.056	0	0.322	0.105	0	-0.061	0.188	1
1363	Hs.143080	6	26135021	26135483	26135252	0.2205	0.042	0	0.025	0	0	-0.138	-0.056	0	0.305	0.105	0	-0.042	0.188	1
1364	Hs.46423	6	26212145	26212444	26212294.5	0.1425	0.042	0	-0.33	0	0	-0.528	-0.056	0	-0.089	0.105	0	0.373	0.188	1
1365	Hs.239458	6	26304962	26307445	26306203.5	-0.2145	0.042	0	0.122	0	0	-0.033	-0.056	0	-0.341	0.105	0	0.118	0.188	1
1366	Hs.421737	6	26389509	26393634	26391571.5	0.2975	0.042	0	0.447	0	0	0.749	-0.056	0	0.456	0.105	0	0.226	0.188	1
1367	Hs.91813	6	26491332	26502980	26497156	-0.0435	0.042	0	-0.248	0	0	-0.013	-0.056	0	0.119	0.105	0	-0.094	0.188	1
1368	Hs.236774	6	26646550	26654956	26650753	0.1205	0.042	0	-0.359	0	0	-0.1155	-0.056	0	-0.033	0.105	0	0.1275	0.188	1
1369	Hs.519941	6	26711670	26714868	26713269	0.0265	0.042	0	0.333	0	0	0.269	-0.056	0	0.44	0.105	0	0.124	0.188	1
1370	Hs.274407	6	27328743	27332214	27330478.5	0.2445	0.042	0	0.296	0	0	0.667	-0.056	0	0.325	0.105	0	0.232	0.188	1
1371	Hs.278483	6	27899848	27900245	27900046.5	0.0435	0.042	0	-0.092	0	0	-0.027	-0.056	0	0.067	0.105	0	-0.186	0.188	1
1372	Hs.44532	6	29631382	29632043	29631712.5	0.1305	0.042	0	-0.115	0	0	-0.178	-0.056	0	-0.179	0.105	0	0.43	0.188	1
1373	Hs.411958	6	29799189	29814946	29807067.5	0.0045	0.042	0	0.323	0	0	-0.08	-0.056	0	-0.285	0.105	0	0.242	0.188	1
1374	Hs.181244	6	30018287	30021526	30019906.5	-0.1295	0.042	0	-0.409	0	0	0.158	-0.056	0	0.038	0.105	0	-0.008	0.188	1
1375	Hs.121178	6	30146021	30151607	30148814	0.1955	0.042	0	0.401	0	0	0.307	-0.056	0	0.261	0.105	0	0.1	0.188	1
1376	Hs.10842	6	30561901	30562710	30562305.5	0.1995	0.042	0	0.155	0	0	-0.435	-0.056	0	-0.02	0.105	0	-0.38	0.188	1
1377	Hs.9573	6	30647203	30667066	30657134.5	0.1735	0.042	0	0.247	0	0	2.119	-0.056	0	0.137	0.105	0	0.42	0.188	1
1378	Hs.106019	6	30676160	30692999	30684579.5	0.0755	0.042	0	0.1385	0	0	0.1165	-0.056	0	0.166	0.105	0	0.347	0.188	1
1379	Hs.12797	6	30728912	30748760	30738836	0.5695	0.042	0	0.302	0	0	1.301	-0.056	0	0.264	0.105	0	0.55	0.188	1
1380	Hs.356729	6	30796112	30801178	30798645	0.0795	0.042	0	0.0355	0	0	-0.024	-0.056	0	0.124	0.105	0	-0.151	0.188	1
1381	Hs.249184	6	31240092	31246432	31243262	0.1405	0.042	0	0.375	0	0	0.395	-0.056	0	0.386	0.105	0	0.153	0.188	1
1382	Hs.211580	6	31573841	31586877	31580359	-0.1455	0.042	0	-0.217	0	0	-0.12	-0.056	0	-0.173	0.105	0	-0.295	0.188	1
1383	Hs.2764	6	31623375	31624123	31623749	0.3925	0.042	0	0.135	0	0	0.165	-0.056	0	0.438	0.105	0	0.15	0.188	1
1384	Hs.241570	6	31651340	31654088	31652714	0.4645	0.042	0	0.1385	0	0	0.107	-0.056	0	0.3795	0.105	0	0.4245	0.188	1
1385	Hs.376208	6	31656840	31659291	31658065.5	0.2075	0.042	0	-0.242	0	0	-0.107	-0.056	0	0.261	0.105	0	0.332	0.188	1
1386	Hs.423935	6	31530036	32034664	31782350	0.1795	0.042	0	0.016	0	0	-0.026	-0.056	0	-0.176	0.105	0	0.201	0.188	1
1387	Hs.132399	6	31815755	31840606	31828180.5	0.0215	0.042	0	0.005	0	0	0.760666666666667	-0.056	0	-0.0136666666666667	0.105	0	0.297666666666667	0.188	1
1388	Hs.80288	6	31885374	31890786	31888080	0.4375	0.042	0	0.104	0	0	0.195	-0.056	0	0.175	0.105	0	0.112	0.188	1
1389	Hs.118721	6	31934930	31938662	31936796	-0.2405	0.042	0	0.147	0	0	0.56	-0.056	0	0.393	0.105	0	0.55	0.188	1
1390	Hs.2253	6	32011810	32021428	32016619	0.2425	0.042	0	-0.078	0	0	-0.036	-0.056	0	0.042	0.105	0	0.267	0.188	1
1391	Hs.150833	6	32057779	32078422	32068100.5	0.7555	0.042	0	0.186	0	0	-0.254	-0.056	0	0.318	0.105	0	0.49	0.188	1
1392	Hs.42853	6	32191022	32203995	32197508.5	0.5245	0.042	0	0.146	0	0	-0.217	-0.056	0	0.29	0.105	0	0.524	0.188	1
1393	Hs.436100	6	32270597	32299822	32285209.5	0.0455	0.042	0	0.065	0	0	-0.174	-0.056	0	0.04	0.105	0	0.314	0.188	1
1394	Hs.1802	6	32888517	32892764	32890640.5	0.2685	0.042	0	0.163	0	0	0.81	-0.056	0	0.177	0.105	0	0.712	0.188	1
1395	Hs.180062	6	32918487	32919747	32919117	-0.2675	0.042	0	-0.19	0	0	0.071	-0.056	0	-0.251	0.105	0	-0.708	0.188	1
1396	Hs.352018	6	32920963	32929733	32925348	0.2155	0.042	0	-0.157	0	0	-0.284	-0.056	0	0.252	0.105	0	-0.176	0.188	1
1397	Hs.381081	6	32929902	32934657	32932279.5	0.2045	0.042	0	-0.125	0	0	-0.308	-0.056	0	0.413	0.105	0	0.336	0.188	1
1398	Hs.1162	6	33010383	33012656	33011519.5	0.0975	0.042	0	-0.248	0	0	-0.135	-0.056	0	0.199	0.105	0	0.056	0.188	1
1399	Hs.351279	6	33041975	33044246	33043110.5	0.1215	0.042	0	0.086	0	0	-0.238	-0.056	0	-0.029	0.105	0	0.207	0.188	1
1400	Hs.368409	6	33151745	33162956	33157350.5	0.0015	0.042	0	-0.002	0	0	0.092	-0.056	0	0.054	0.105	0	0.193	0.188	1
1401	Hs.390171	6	33238446	33268223	33253334.5	0.5755	0.042	0	-0.261	0	0	0.054	-0.056	0	0.261	0.105	0	0.297	0.188	1
1402	Hs.388034	6	33269342	33276410	33272876	0.1505	0.042	0	0.265	0	0	-0.09	-0.056	0	0.062	0.105	0	0.283	0.188	1
1403	Hs.202430	6	33284268	33288471	33286369.5	0.2785	0.042	0	0.267	0	0	0.308	-0.056	0	0.423	0.105	0	-0.007	0.188	1
1404	Hs.433731	6	33326033	33347631	33336832	0.4105	0.042	0	0.176	0	0	0.176	-0.056	0	-0.054	0.105	0	0.275	0.188	1
1405	Hs.170160	6	33367417	33374730	33371073.5	-0.0485	0.042	0	0	0	0	0.795	-0.056	0	0.056	0.105	0	0.076	0.188	1
1406	Hs.336916	6	33394366	33398676	33396521	0.3375	0.042	0	0.065	0	0	-0.1165	-0.056	0	0.0785	0.105	0	0.2765	0.188	1
1407	Hs.380417	6	33530346	33533299	33531822.5	0.0305	0.042	0	-0.084	0	0	0.748	-0.056	0	-0.039	0.105	0	0.677	0.188	1
1408	Hs.93213	6	33648306	33655959	33652132.5	0.4035	0.042	0	0.493	0	0	0.355	-0.056	0	0.114	0.105	0	0.541	0.188	1
1409	Hs.1063	6	34849205	34849541	34849373	0.0505	0.042	0	-0.205	0	0	-0.444	-0.056	0	-0.178	0.105	0	-0.243	0.188	1
1410	Hs.29222	6	35335487	35371738	35353612.5	-0.0695	0.042	0	0.327	0	0	0.464	-0.056	0	0.344	0.105	0	0.154	0.188	1
1411	Hs.448396	6	35544553	35546469	35545511	-0.0175	0.042	0	0.129	0	0	0.169	-0.056	0	0.262	0.105	0	0.509	0.188	1
1412	Hs.79107	6	36103550	36186513	36145031.5	5e-04	0.042	0	-0.066	0	0	-0.589	-0.056	0	0.145	0.105	0	0.597	0.188	1
1413	Hs.194423	6	36233900	36272958	36253429	-0.4025	0.042	0	0.255	0	0	1.315	-0.056	0	0.066	0.105	0	0.429	0.188	1
1414	Hs.188757	6	36518521	36566309	36542415	-0.202	0.042	0	-0.005	0	0	-0.278	-0.056	0	0.127	0.105	0	0.071	0.188	1
1415	Hs.367811	6	36569646	36623225	36596435.5	0.0605	0.042	0	0.156	0	0	-0.028	-0.056	0	0.261	0.105	0	-0.051	0.188	1
1416	Hs.405144	6	36675192	36678531	36676861.5	0.4825	0.042	0	0.06	0	0	0.968	-0.056	0	0.186	0.105	0	-0.185	0.188	1
1417	Hs.370771	6	36754464	36763087	36758775.5	0.1875	0.042	0	0.149	0	0	0.233	-0.056	0	0.496	0.105	0	0.063	0.188	1
1418	Hs.27693	6	36931653	36950530	36941091.5	0.0535	0.042	0	0.143	0	0	0.484	-0.056	0	-0.359	0.105	0	-0.032	0.188	1
1419	Hs.81170	6	37245963	37251182	37248572.5	0.2775	0.042	0	0.325	0	0	0.801	-0.056	0	0.008	0.105	0	0.071	0.188	1
1420	Hs.131813	6	37287934	37333350	37310642	0.1465	0.042	0	0.114	0	0	0.174	-0.056	0	0.218	0.105	0	0.101	0.188	1
1421	Hs.403921	6	37708261	37773744	37741002.5	-0.4885	0.042	0	0.182	0	0	-0.314	-0.056	0	-0.048	0.105	0	0.196	0.188	1
1422	Hs.268849	6	38751696	38778884	38765290	0.1945	0.042	0	0.002	0	0	-0.028	-0.056	0	0.055	0.105	0	-0.004	0.188	1
1423	Hs.172101	6	38798875	39106279	38952577	0.2415	0.042	0	-0.058	0	0	0.018	-0.056	0	0.363	0.105	0	0.192	0.188	1
1424	Hs.20499	6	39442828	39443500	39443164	0.1245	0.042	0	0.145	0	0	0.067	-0.056	0	0.049	0.105	0	0.255	0.188	1
1425	Hs.357128	6	39981071	40010151	39995611	0.2255	0.042	0	-0.173	0	0	0.215	-0.056	0	0.209	0.105	0	0.468	0.188	1
1426	Hs.94031	6	41180826	41216549	41198687.5	0.1365	0.042	0	-0.059	0	0	-0.003	-0.056	0	-0.009	0.105	0	0.233	0.188	1
1427	Hs.106880	6	41996944	42004711	42000827.5	0.0365	0.042	0	-0.082	0	0	-0.184	-0.056	0	0.367	0.105	0	-0.144	0.188	1
1428	Hs.254211	6	42126239	42156099	42141169	0.156	0.042	0	-0.0795	0	0	-0.004	-0.056	0	0.23	0.105	0	0.289	0.188	1
1429	Hs.277568	6	42158703	42159297	42159000	-0.0265	0.042	0	0.155	0	0	0.21	-0.056	0	0.118	0.105	0	0.154	0.188	1
1430	Hs.380887	6	42282516	42293571	42288043.5	0.4235	0.042	0	0.754	0	0	0.203	-0.056	0	0.209	0.105	0	-0.064	0.188	1
1431	Hs.131842	6	42681494	42769221	42725357.5	0.0205	0.042	0	-0.097	0	0	-0.401	-0.056	0	-0.05	0.105	0	0.076	0.188	1
1432	Hs.118244	6	43060304	43088054	43074179	0.0635	0.042	0	0.105	0	0	-0.151	-0.056	0	0.177	0.105	0	0.421	0.188	1
1433	Hs.420639	6	43113332	43129632	43121482	0.5615	0.042	0	-0.117	0	0	1.698	-0.056	0	0.012	0.105	0	0.081	0.188	1
1434	Hs.90572	6	43152006	43237435	43194720.5	0.1765	0.042	0	-0.164	0	0	0.674	-0.056	0	-0.177	0.105	0	0.092	0.188	1
1435	Hs.109752	6	43301346	43301860	43301603	0.2695	0.042	0	0.018	0	0	0.496	-0.056	0	0.198	0.105	0	-0.026	0.188	1
1436	Hs.337251	6	43526069	43532348	43529208.5	0.1675	0.042	0	0.124	0	0	0.038	-0.056	0	-0.11	0.105	0	0.274	0.188	1
1437	Hs.5409	6	43598053	43599682	43598867.5	0.2545	0.042	0	-0.075	0	0	0.106	-0.056	0	0.312	0.105	0	0.093	0.188	1
1438	Hs.13011	6	43696195	43704914	43700554.5	0.3455	0.042	0	-0.171	0	0	-0.001	-0.056	0	0.157	0.105	0	0.188	0.188	1
1439	Hs.73793	6	43845930	43862195	43854062.5	0.0945	0.042	0	-0.026	0	0	-0.087	-0.056	0	0.134	0.105	0	0.306	0.188	1
1440	Hs.443753	6	44463456	44525985	44494720.5	0.4425	0.042	0	0.202	0	0	0.269	-0.056	0	-0.434	-0.123	-1	0.175	0.188	1
1441	Hs.190587	6	45407030	45407768	45407399	-0.0175	0.042	0	0.0405	0	0	-0.2625	-0.056	0	0.131	-0.123	-1	0.2765	0.188	1
1442	Hs.93304	6	46780011	46811038	46795524.5	0.4325	0.042	0	-0.333	0	0	-0.381	-0.056	0	-0.346	-0.123	-1	0.594	0.188	1
1443	Hs.159651	6	47307226	47385639	47346432.5	-0.2805	0.042	0	-0.141	0	0	0.143	-0.056	0	0.105	-0.123	-1	0.0535	0.188	1
1444	Hs.33102	6	50894541	50919634	50907087.5	0.0155	0.042	0	-0.126	0	0	-0.293	-0.056	0	-0.009	-0.123	-1	0.013	0.188	1
1445	Hs.131356	6	51578021	51595592	51586806.5	0.1855	0.042	0	-0.366	0	0	-0.417	-0.056	0	-0.166	-0.123	-1	-0.001	0.188	1
1446	Hs.239388	6	52335202	52380448	52357825	-0.0425	0.042	0	-0.064	0	0	0.009	-0.056	0	0.2855	-0.123	-1	0.1225	0.188	1
